Clinic:	Radiotherapie UMC Utrecht
Address:	Heidelberglaan 100, Utrecht
Telephone:	030-2507209
Email:	radiotherapy@azu.nl

Beam Description:

Radiation device	U03
Energy	18 MeV Electron
Wedge:	 0 °
Gantry	0 °(0°up, CW)
Collimator	90 °
SSD, SAD [cm]:	95	100
Applicator:	tubus 20x20
Field size [cm x cm]:	21 x 21
Field position inline (min, max) [cm]:	-10.5	10.5
Field position crossline (min, max) [cm]:	-10.5	10.5
Medium:	Water

CurveType: 	Depth Dose

Curve Description:

Measurement Time:	2005-08-10 14:26:03
Modification Time:	2005-08-10 14:26:03
Operator:	
Measurement comment:	
Setup comment:	
Renormalise factor:	-
Curve offset [cm]:	-

Detector
Quantity:	Relative Dose
Detector Type:	diode	Single Diode	Offset to P eff [cm]: 0,05

Electrometer
Electrometer type:	CU500E
Measurement mode:	Continuous
Reference division:	-
Reference (avg, min, max):	1140	1128	1170
Measurements per point:	-
Sampling time [ms]:	0
HV type:	-
Normalisation value, field and reference:	1041	953
Dark current, field and reference:	-39	18
High voltage, field and reference [V]:	0	0
Gain, field and reference:	51	49
Range, field and reference:	LOW	LOW

Servo
Servo type:	Blue 48 48 41
Scan Speed [mm/s]:	1,8
Water surface correction [cm]:	8,7
Water offset correction [cm]:	0
Origin [X, Y, Z] [cm]:	-0,27	-1,57	1,62
Servo axis [I, C, D]:	-Y	X	-Z
Isocentre [I, C, D] [cm]:	0	0	0
Normalisation [I, C, D] [cm]:	0	-0,01	0,9

Position A [I, C, D] [cm]:	-1,57	0,27	1,68
Position B [I, C, D] [cm]:	-1,57	0,27	1,68
Position C [I, C, D] [cm]:	-1,57	0,27	1,68
Position D [I, C, D] [cm]:	-1,57	0,27	1,68
Number Of Points:	405
Start Point [I,C,D] [cm]:	0	0	12
End Point [I,C,D] [cm]:	0	0	-0,5
Points [cm]:	Inline	Crossline	Depth	Relative Dose
	0	0	-0,5	69,1
	0	0	-0,46	69,2
	0	0	-0,42	68,9
	0	0	-0,39	69,2
	0	0	-0,36	68,9
	0	0	-0,33	69,5
	0	0	-0,3	69,1
	0	0	-0,27	68,9
	0	0	-0,24	69,1
	0	0	-0,21	68,7
	0	0	-0,18	68,8
	0	0	-0,15	68,5
	0	0	-0,12	69
	0	0	-0,09	68,7
	0	0	-0,06	68,3
	0	0	-0,03	69
	0	0	0	68,2
	0	0	0,03	68,1
	0	0	0,06	68,4
	0	0	0,1	69,2
	0	0	0,14	69,5
	0	0	0,17	69,8
	0	0	0,2	70,4
	0	0	0,23	70,1
	0	0	0,26	70,7
	0	0	0,29	70,5
	0	0	0,32	71,3
	0	0	0,35	71,2
	0	0	0,38	71,3
	0	0	0,41	71,7
	0	0	0,44	72,5
	0	0	0,47	72,4
	0	0	0,5	72,3
	0	0	0,53	72,5
	0	0	0,56	72,4
	0	0	0,59	72,8
	0	0	0,62	72,8
	0	0	0,65	73,2
	0	0	0,68	73,1
	0	0	0,71	72,9
	0	0	0,74	73
	0	0	0,77	73,1
	0	0	0,8	73,3
	0	0	0,83	73,1
	0	0	0,86	73,8
	0	0	0,89	73,8
	0	0	0,92	74
	0	0	0,95	74,3
	0	0	0,98	73,7
	0	0	1,01	73,8
	0	0	1,04	73,8
	0	0	1,07	74,1
	0	0	1,1	74
	0	0	1,13	74,6
	0	0	1,16	74,5
	0	0	1,2	74,4
	0	0	1,24	74,4
	0	0	1,27	74,9
	0	0	1,3	74,2
	0	0	1,33	74,5
	0	0	1,36	74,8
	0	0	1,39	74,9
	0	0	1,42	75,1
	0	0	1,45	74,8
	0	0	1,48	74,9
